,pred
9482,0.45581234
9483,0.415728
9484,0.6613849
9485,0.54755193
9486,0.318417
9487,0.41968885
9488,0.45192283
9489,0.31632388
9490,0.4596792
9491,0.3164359
9492,0.20490114
9493,0.24413908
9494,0.4670428
9495,0.8781136
9496,0.41287884
9497,0.70440143
9498,0.5397022
9499,0.5343321
9500,0.50796056
9501,0.47182867
9502,0.6362643
9503,0.5287595
9504,0.5596055
9505,0.5922068
9506,0.41822833
9507,0.5179673
9508,0.28446606
9509,0.69942045
9510,0.5546533
9511,0.5394448
9512,0.1932661
9513,0.35447943
9514,0.5364905
9515,0.7267597
9516,0.35842976
9517,0.5146411
9518,0.3808073
9519,0.6387371
9520,0.32426623
9521,0.70995474
9522,0.34374553
9523,0.5867792
9524,0.35616374
9525,0.61028653
9526,0.5354331
9527,0.45802695
9528,0.56816345
9529,0.540363
9530,0.5333
9531,0.5080527
9532,0.47911775
9533,0.41780615
9534,0.3230059
9535,0.531857
9536,0.39237252
9537,0.7367438
9538,0.48374024
9539,0.70107126
9540,0.46734628
9541,0.5000557
9542,0.58103025
9543,0.23820126
9544,0.538919
9545,0.17478538
9546,0.36706102
9547,0.5311211
9548,0.6400092
9549,0.44558874
9550,0.33250567
9551,0.40292537
9552,0.60724187
9553,0.3100594
9554,0.53476924
9555,0.46342018
9556,0.26851323
9557,0.35229814
9558,0.6972192
9559,0.33480823
9560,0.4699193
9561,0.47247827
9562,0.63895035
9563,0.4250613
9564,0.15779874
9565,0.4801405
9566,0.34514806
9567,0.42433515
9568,0.36963734
9569,0.44116372
9570,0.32216212
9571,0.700419
9572,0.47350377
9573,0.36056277
9574,0.6632448
9575,0.41867077
9576,0.644007
9577,0.49029613
9578,0.46088415
9579,0.6072404
9580,0.64586234
9581,0.47846848
9582,0.6601426
9583,0.82201385
9584,0.5475143
9585,0.21992828
9586,0.57146996
9587,0.41839346
9588,0.5229599
9589,0.6330391
9590,0.61155826
9591,0.49991882
9592,0.56390655
9593,0.61057013
9594,0.5343321
9595,0.5960841
9596,0.5379704
9597,0.7081427
9598,0.6206809
9599,0.44122097
9600,0.42123514
9601,0.32623053
9602,0.29696783
9603,0.5929521
9604,0.5339343
9605,0.48917845
9606,0.32604846
9607,0.8848231
9608,0.48259372
9609,0.5960282
9610,0.2129713
9611,0.4107227
9612,0.6202074
9613,0.4631252
9614,0.38202596
9615,0.29367304
9616,0.75486577
9617,0.45873308
9618,0.29743364
9619,0.46262282
9620,0.35098714
9621,0.5557985
9622,0.40292537
9623,0.3438407
9624,0.35771215
9625,0.5498163
9626,0.447974
9627,0.37720054
9628,0.33233294
9629,0.37721512
9630,0.43921086
9631,0.5532903
9632,0.4976629
9633,0.4679054
9634,0.3854728
9635,0.48929167
9636,0.29519093
9637,0.5297701
9638,0.48653156
9639,0.6671265
9640,0.75486577
9641,0.61308825
9642,0.3856427
9643,0.35110325
9644,0.35033518
9645,0.5176249
9646,0.6229176
9647,0.42953813
9648,0.20181768
9649,0.47553504
9650,0.72898525
9651,0.18151362
9652,0.6848742
9653,0.537071
9654,0.69372714
9655,0.52898204
9656,0.38749242
9657,0.38083953
9658,0.579533
9659,0.65408903
9660,0.2659988
9661,0.48296958
9662,0.43371466
9663,0.37854028
9664,0.7062421
9665,0.30124354
9666,0.42018276
9667,0.48090744
9668,0.3980118
9669,0.590944
9670,0.33207998
9671,0.4783724
9672,0.4064948
9673,0.7114517
9674,0.59671056
9675,0.34265804
9676,0.5957462
9677,0.49330524
9678,0.56092066
9679,0.49849582
9680,0.49174044
9681,0.66209894
9682,0.4858662
9683,0.5717149
9684,0.42019388
9685,0.39701298
9686,0.5417894
9687,0.5474457
9688,0.4255727
9689,0.3255643
9690,0.49013636
9691,0.27337706
9692,0.575248
9693,0.57596034
9694,0.68348753
9695,0.16868733
9696,0.34561524
9697,0.52760506
9698,0.39443022
9699,0.50659955
9700,0.5394884
9701,0.5165412
9702,0.48633316
9703,0.5157327
9704,0.52586275
9705,0.35736173
9706,0.43179348
9707,0.6628112
9708,0.5207315
9709,0.6396408
9710,0.27038625
9711,0.65413773
9712,0.59829587
9713,0.372138
9714,0.44820327
9715,0.56252086
9716,0.5911354
9717,0.4515985
9718,0.5130518
9719,0.56843644
9720,0.403103
9721,0.5478761
9722,0.36430538
9723,0.66404766
9724,0.69250005
9725,0.32055837
9726,0.4558403
9727,0.5214653
9728,0.50994724
9729,0.65055233
9730,0.56867397
9731,0.5494744
9732,0.32974434
9733,0.44481403
9734,0.5391887
9735,0.42997324
9736,0.33998358
9737,0.4106185
9738,0.54925215
9739,0.70066184
9740,0.5286302
9741,0.6139813
9742,0.46695772
9743,0.591003
9744,0.3066728
9745,0.37237847
9746,0.61267483
9747,0.70233095
9748,0.59209293
9749,0.5147493
9750,0.5946547
9751,0.46758294
9752,0.37462497
9753,0.55081755
9754,0.56044966
9755,0.3578357
9756,0.39975554
9757,0.4527591
9758,0.5473115
9759,0.58934927
9760,0.65000486
9761,0.33562407
9762,0.43303785
9763,0.5494391
9764,0.37871525
9765,0.21597925
9766,0.5509029
9767,0.566185
9768,0.66855663
9769,0.46537316
9770,0.49670923
9771,0.4418854
9772,0.4107227
9773,0.56948465
9774,0.5903101
9775,0.37395108
9776,0.34277922
9777,0.35110754
9778,0.49575716
9779,0.4681473
9780,0.5444076
9781,0.26055506
9782,0.5953082
9783,0.4976576
9784,0.5775597
9785,0.41074768
9786,0.5508852
9787,0.46758294
9788,0.39950022
9789,0.39343113
9790,0.6270301
9791,0.4679625
9792,0.3858063
9793,0.5671138
9794,0.30249736
9795,0.6118474
9796,0.80200183
9797,0.5661279
9798,0.51543844
9799,0.46361017
9800,0.49453074
9801,0.6118474
9802,0.47529286
9803,0.5015597
9804,0.47602394
9805,0.31924713
9806,0.5652029
9807,0.31827718
9808,0.4322564
9809,0.40821773
9810,0.5487232
9811,0.63879573
9812,0.46128383
9813,0.51412785
9814,0.5584503
9815,0.5407666
9816,0.510804
9817,0.34870496
9818,0.47640264
9819,0.6390115
9820,0.55464673
9821,0.65055996
9822,0.6986195
9823,0.47693846
9824,0.49817765
9825,0.5425499
9826,0.6285494
9827,0.53006953
9828,0.41822833
9829,0.40381426
9830,0.4380648
9831,0.50230616
9832,0.37677813
9833,0.5663853
9834,0.5529378
9835,0.51332897
9836,0.4450137
9837,0.33800212
9838,0.3952835
9839,0.64420307
9840,0.60655206
9841,0.51157135
9842,0.56001693
9843,0.6118474
9844,0.48969057
9845,0.3049317
9846,0.47443452
9847,0.3462401
9848,0.5904254
9849,0.45752394
9850,0.33108866
9851,0.4265778
9852,0.64587104
9853,0.3840164
9854,0.52161545
9855,0.6050894
9856,0.503495
9857,0.42062598
9858,0.4186334
9859,0.45754075
9860,0.4312726
9861,0.5907711
9862,0.40246293
9863,0.34977493
9864,0.41417748
9865,0.35335886
9866,0.5276306
9867,0.47283226
9868,0.29519093
9869,0.21129705
9870,0.5923217
9871,0.5549907
9872,0.7367438
9873,0.6255388
9874,0.29293633
9875,0.58415294
9876,0.60827595
9877,0.4750796
9878,0.63034636
9879,0.31267208
9880,0.6174207
9881,0.5158866
9882,0.67588025
9883,0.5356269
9884,0.46296132
9885,0.4296428
9886,0.5455065
9887,0.52021444
9888,0.41714457
9889,0.5475003
9890,0.37367648
9891,0.5498448
9892,0.6172187
9893,0.48618641
9894,0.567072
9895,0.40797353
9896,0.67233235
9897,0.56571144
9898,0.3761242
9899,0.929216
9900,0.5427542
9901,0.526709
9902,0.5942284
9903,0.64646304
9904,0.7282308
9905,0.49016836
9906,0.41509104
9907,0.5146701
9908,0.6045373
9909,0.5393346
9910,0.53628963
9911,0.56816345
9912,0.494461
9913,0.5348965
9914,0.4358836
9915,0.6600093
9916,0.47088388
9917,0.5366104
9918,0.43911862
9919,0.27886498
9920,0.47960007
9921,0.5551598
9922,0.6535666
9923,0.46413925
9924,0.5219883
9925,0.5068491
9926,0.36888427
9927,0.4898923
9928,0.6361725
9929,0.49805596
9930,0.5190868
9931,0.56953514
9932,0.55348194
9933,0.527173
9934,0.58267194
9935,0.3409452
9936,0.5723422
9937,0.3579872
9938,0.5885671
9939,0.51234376
9940,0.1454895
9941,0.53955376
9942,0.68348753
9943,0.6870899
9944,0.17006294
9945,0.552198
9946,0.6062427
9947,0.5958628
9948,0.56352836
9949,0.24285989
9950,0.52041835
9951,0.37590104
9952,0.3578357
9953,0.39363405
9954,0.5870148
9955,0.66428906
9956,0.6359447
9957,0.52208
9958,0.5498163
9959,0.45987695
9960,0.37832418
9961,0.43975648
9962,0.5201955
9963,0.42062598
9964,0.53698415
9965,0.26045722
9966,0.5274708
9967,0.60178626
9968,0.82338923
9969,0.6400092
9970,0.4727877
9971,0.4194218
9972,0.42953813
9973,0.43215805
9974,0.5325511
9975,0.4596792
9976,0.56827253
9977,0.49789035
9978,0.5103169
9979,0.5255922
9980,0.26527306
9981,0.30220434
9982,0.3817622
9983,0.6891247
9984,0.5857807
9985,0.6152646
9986,0.4913539
9987,0.46658143
9988,0.4941841
9989,0.48979774
9990,0.8242527
9991,0.23516898
9992,0.6316956
9993,0.56982
9994,0.60124636
9995,0.5165535
9996,0.6107835
9997,0.33683842
9998,0.33545607
9999,0.5957462
